search_term,status,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword_text,match_type,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,is_brand_term,routing_status,routing_reason,natural_intent,blocked_from
b2b online marketplace,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b digital portal,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,"B2B EComm, B2C EComm"
b2b ordering portal,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b digital portal,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b portal,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b digital portal,EXACT,67,1,46.67,0.0,0.0,1.49,46.67,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
b2b web platform,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b digital portal,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
btb portal,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b digital portal,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
business to business websites,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b digital portal,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
web b2b,NONE,22740783748,Search - NonBrand,184871850902,NB - General B2B,b2b digital portal,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - General B2B theme,NB - General B2B,B2C EComm
distribution e commerce,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution ecommerce,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,7,1,57.54,0.0,0.0,14.29,57.54,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution int e commerce,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution online store,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
e commerce distribution,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,8,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
e commerce distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce distribution,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,4,1,14.12,0.0,0.0,25.0,14.12,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce distribution center,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce distribution services,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,1,104.01,0.0,0.0,100.0,104.01,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,8,1,13.58,0.0,0.0,12.5,13.58,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce platform for distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce software for distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce usage distribution,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
online distribution platforms,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
online distribution services,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
online sales and distribution system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
plateforme de distribution,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
sales and distribution platforms,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution ecommerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution inventory management,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,6,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,
distribution inventory management software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,
distribution inventory management system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,
distribution inventory software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,
distributor inventory management software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,
distributor inventory software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,
inventory and distribution management,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
inventory distribution management,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
inventory management for distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,
inventory management software for distribution,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor inventory management,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,
distributed order management,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,46,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,NB - General B2B
distributed order management dom,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,NB - General B2B
distributed order management system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,NB - General B2B
distributed order management systems,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,2,1,177.89,0.0,0.0,50.0,177.89,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,NB - General B2B
distribution data management systems,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution management system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,25,1,74.3,0.0,0.0,4.0,74.3,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution management systems,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution order management,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,NB - General B2B
distributor management system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,7,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distributor order management system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,NB - General B2B
dms distribution management system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
dom ecommerce,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,
oms dom,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,NB - General B2B
order and delivery management system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,OMS
order delivery management system,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,NO_CLEAR_INTENT,No strong theme match detected,UNCLEAR,OMS
what is distributed order management,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution order management system,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected OMS, but in NB - Distributors",OMS,"B2B EComm, NB - General B2B"
distribution ecommerce,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distributor platform,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
e commerce distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
e commerce for distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
e commerce wholesale distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected NB - Wholesalers, but in NB - Distributors",NB - Wholesalers,
ecommerce distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce for distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
ecommerce wholesale distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected NB - Wholesalers, but in NB - Distributors",NB - Wholesalers,
online store distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
wholesale selling platforms,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor commerce platform,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected NB - Wholesalers, but in NB - Distributors",NB - Wholesalers,
b2b distributors ecommerce,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor b2b portal,EXACT,1,1,21.36,0.0,0.0,100.0,21.36,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,B2C EComm
b2b ecommerce for distributors,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor b2b portal,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,B2C EComm
b2b sales portal,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distributor b2b portal,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,POTENTIAL_MISMATCH,"Expected NB - General B2B, but in NB - Distributors",NB - General B2B,B2C EComm
digital distribution platform,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,4,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
digital distribution platforms,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution company software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution management software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,10,1,51.18,0.0,0.0,10.0,51.18,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution management system software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,5,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution platform,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,9,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution platforms,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,13,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,30,2,155.86,0.0,0.0,6.67,77.93,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution software solutions,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distribution system software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distributor management software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distributor platform,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
distributor software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,10,1,75.64,0.0,0.0,10.0,75.64,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
media distribution software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,2,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
online distribution platforms,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
online software distribution,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
product distribution software,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,1,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
software distribution platform,NONE,22740783748,Search - NonBrand,186344145054,NB - Distributors,distribution portal software,EXACT,3,0,0.0,0.0,0.0,0.0,0,False,CORRECT_BY_INTENT,Term matches NB - Distributors theme,NB - Distributors,
